time_s,input_rad,output_rad,ring_contacts,cam_contacts,max_penetration_mm,min_volume_ratio,max_volume_ratio,max_contact_penalty_N,center_drift_mm
1.5333333333333292,0.7873406729524907,-0.024832267314195633,8,112,0.00023335996957030147,0.9943249821662903,1.0058361291885376,0.023335997015237808,1.5165197737587732e-06
1.5666666666666624,0.8201737833816962,-0.025904767215251923,4,48,0.00024265682441182435,0.9940803050994873,1.0059618949890137,0.024265682324767113,3.0099745345069095e-06
1.5999999999999956,0.8530693349757628,-0.027122505009174347,6,62,0.00015121622709557414,0.9943996667861938,1.0056912899017334,0.015121622942388058,8.358540981134865e-06
1.6333333333333289,0.8860195334113257,-0.02843649312853813,6,95,9.056566341314465e-05,0.9944044351577759,1.005729079246521,0.009056566283106804,1.1781711691583041e-05
1.666666666666662,0.9190175573045359,-0.02975950762629509,4,100,0.00017554157238919288,0.9940804243087769,1.0055763721466064,0.017554156482219696,1.0860495422093663e-05
1.6999999999999953,0.9520574367622503,-0.03108729049563408,2,29,5.28998498339206e-05,0.9941847324371338,1.0056748390197754,0.005289984866976738,2.290391785209067e-05
1.7333333333333285,0.9851339470932723,-0.032343342900276184,0,41,1.6021658666431904e-05,0.9942064881324768,1.0057857036590576,0.0016021658666431904,1.265771879843669e-05
1.7666666666666617,1.018242515787266,-0.0334852859377861,4,78,2.4683686206117272e-05,0.9941915273666382,1.0058434009552002,0.0024683685041964054,8.401161721849348e-06
1.799999999999995,1.0513791411051852,-0.03454031050205231,4,33,8.251299732364714e-05,0.9940565824508667,1.0057142972946167,0.00825130008161068,6.008693617332028e-06
1.8333333333333282,1.084540320831786,-0.03552332520484924,4,38,1.7136699170805514e-05,0.9941627979278564,1.0059398412704468,0.0017136698588728905,1.0432960152684245e-05
1.8666666666666614,1.11772298992173,-0.03646401688456535,4,78,0.000169517079484649,0.9942260980606079,1.0059162378311157,0.016951708123087883,1.57077065523481e-05
1.8999999999999946,1.1509244659291153,-0.037438809871673584,4,71,0.000227966665988788,0.9942150115966797,1.0059261322021484,0.022796666249632835,8.94128515938064e-06
1.9333333333333278,1.1841424012488586,-0.03852325305342674,6,53,0.000118505340651609,0.994242250919342,1.0059043169021606,0.01185053400695324,5.836679520143662e-06
1.966666666666661,1.2173747413196272,-0.03970601037144661,4,36,0.00019870276446454227,0.9942516088485718,1.0056999921798706,0.019870275631546974,3.4813504043995636e-06
1.9999999999999942,1.250619688044161,-0.040983207523822784,4,74,0.00015913792594801635,0.9943955540657043,1.005733609199524,0.015913791954517365,7.565425676148152e-06
2.033333333333329,1.2838756677757137,-0.04231519624590874,4,100,0.00010248731996398419,0.9943151473999023,1.0056984424591064,0.010248731821775436,7.236711553559871e-06
2.066666666666664,1.3171413033006372,-0.043592434376478195,4,22,5.190304364077747e-05,0.9943383932113647,1.005507469177246,0.005190304480493069,8.816357876639813e-06
2.099999999999999,1.3504153893182926,-0.044828448444604874,2,56,7.695598469581455e-05,0.994403064250946,1.0056579113006592,0.007695598527789116,1.8175754803451127e-06
2.133333333333334,1.3836968709817201,-0.0460239015519619,2,82,2.715569280553609e-05,0.9941933751106262,1.0057837963104248,0.0027155692223459482,2.78752168014762e-06
2.166666666666669,1.416984825117004,-0.04710955545306206,2,76,4.8414221964776516e-05,0.994106113910675,1.0057059526443481,0.004841422196477652,4.767132395500084e-06
2.200000000000004,1.4502784437869654,-0.048125121742486954,4,44,9.578980098012835e-05,0.9939983487129211,1.0057692527770996,0.009578980505466461,6.033432782714954e-06
2.233333333333339,1.4835770199065408,-0.04915732145309448,4,59,6.407208275049925e-05,0.9941391348838806,1.0059150457382202,0.006407208275049925,4.518775313044898e-06
2.266666666666674,1.5168799346537494,-0.050177451223134995,8,69,0.00017815727915149182,0.9942600131034851,1.005961537361145,0.0178157277405262,2.681654905245523e-06
2.300000000000009,1.5501866464521032,-0.051234252750873566,4,54,0.00022355743567459285,0.9940290451049805,1.0059905052185059,0.022355742752552032,1.381676383971353e-06
2.333333333333344,1.583496681328311,-0.05239277333021164,5,54,0.00016347075870726258,0.9943702816963196,1.0058119297027588,0.01634707674384117,3.863609890686348e-06
2.366666666666679,1.6168096244735932,-0.05361654981970787,4,57,0.00012858254194725305,0.994409441947937,1.0056418180465698,0.012858253903687,3.600880972953746e-06
2.400000000000014,1.6501251128583743,-0.05485842376947403,4,99,0.0001956341293407604,0.9943016171455383,1.005541205406189,0.01956341229379177,2.919158532677102e-06
2.433333333333349,1.6834428287688552,-0.05613376945257187,4,34,7.24758137948811e-05,0.9943658113479614,1.005624771118164,0.007247581146657467,9.215164595843817e-07
2.466666666666684,1.7167624941503958,-0.05737041309475899,0,9,1.2552845873869956e-05,0.9944466948509216,1.0056649446487427,0.0012552845291793346,5.611567758023739e-06
2.500000000000019,1.7500838656569948,-0.05853023752570152,4,99,0.00010868461686186492,0.994175910949707,1.0057272911071777,0.010868461802601814,7.271798494912218e-06
2.533333333333354,1.783406730318723,-0.05965782701969147,4,70,0.0001558601070428267,0.9940838813781738,1.005703091621399,0.015586011111736298,6.6451657403376885e-06
2.566666666666689,1.8167309017499822,-0.06075834855437279,2,39,3.700370143633336e-05,0.9942715167999268,1.0058283805847168,0.0037003702018409967,3.9814648289393517e-07
2.600000000000024,1.8500562168310688,-0.06180597096681595,4,71,9.575524018146098e-05,0.9940597414970398,1.0058561563491821,0.009575524367392063,4.051546511618653e-06
2.633333333333359,1.8833825328039706,-0.06287506222724915,4,67,0.00014157012628857046,0.9940589070320129,1.0057525634765625,0.014157013036310673,4.948836703988491e-06
2.666666666666694,1.9167097247306843,-0.0639844536781311,6,48,7.422931957989931e-05,0.994145393371582,1.0058420896530151,0.007422931957989931,4.42389364252449e-06
2.700000000000029,1.950037683268803,-0.06511036306619644,4,43,0.0001782154868124053,0.9942111372947693,1.0058475732803345,0.017821548506617546,2.7920968932448886e-06
2.733333333333364,1.9833663127247692,-0.0662900060415268,4,60,0.00017734600987751037,0.9943695664405823,1.0058482885360718,0.017734600231051445,2.992770077980822e-06
2.766666666666699,2.016695529350135,-0.06751365214586258,6,102,0.00011825795809272677,0.9942952394485474,1.0056627988815308,0.011825796216726303,4.1829043766483665e-06
2.800000000000034,2.0500252598504933,-0.0687146708369255,4,35,0.00013284625310916454,0.9943593740463257,1.0055543184280396,0.013284625485539436,3.642818455773522e-06
2.833333333333369,2.083355440080534,-0.06990610063076019,4,38,9.582254278939217e-05,0.9944720268249512,1.0056699514389038,0.009582254104316235,3.0775004233873915e-06
2.866666666666704,2.1166860139019934,-0.07111134380102158,2,91,6.600384949706495e-05,0.9942857027053833,1.005631923675537,0.006600385066121817,8.970355338533409e-07
2.900000000000039,2.150016932184162,-0.07223449647426605,6,79,8.987808541860431e-05,0.9942091107368469,1.0055583715438843,0.008987808600068092,9.97133042801579e-07
2.933333333333374,2.183348151929151,-0.07333878427743912,4,49,0.0001257049007108435,0.9940645098686218,1.0056737661361694,0.012570490129292011,3.1824927191337338e-06
2.966666666666709,2.216679635506359,-0.0744716227054596,2,83,9.93659341474995e-05,0.9941327571868896,1.0058356523513794,0.009936593472957611,2.4269570531032514e-06
3.000000000000044,2.2500113499824845,-0.07556892186403275,6,90,9.563518688082695e-05,0.9941564798355103,1.0059171915054321,0.009563518688082695,7.776213237775664e-07
3.033333333333379,2.2833432665351827,-0.07667642831802368,4,44,0.0001440985215594992,0.9939864873886108,1.0058281421661377,0.014409852214157581,2.014804067584919e-06
3.066666666666714,2.316675359939905,-0.07783327996730804,4,45,9.563518688082695e-05,0.9942664504051208,1.0058106184005737,0.009563518688082695,5.977498744869081e-07
3.100000000000049,2.350007608120801,-0.07899293303489685,4,54,0.00012124655768275261,0.9943163990974426,1.0058146715164185,0.012124655768275261,2.9421628369163955e-06
